approval_id,doc_type,doc_id,approver_id,approval_level,sequence,action,action_date,sla_hours,actual_hours,remarks
APR001161,PR,PR00733,EMP017,1,1,approve,2025-12-13 00:00:00,24,11.28,ok
APR001162,PR,PR00733,EMP015,2,2,approve,2025-12-18 00:00:00,48,124.45,SLA breach
APR001163,PR,PR00734,EMP009,1,1,approve,2025-02-06 00:00:00,24,10.26,ok
APR001164,PR,PR00735,EMP035,1,1,approve,2024-09-08 00:00:00,24,19.28,ok
APR001165,PR,PR00735,EMP012,2,2,approve,2024-09-08 00:00:00,48,10.77,ok
APR001166,PR,PR00737,EMP024,1,1,approve,2025-07-13 00:00:00,24,17.9,ok
APR001167,PR,PR00737,EMP005,2,2,approve,2025-07-13 00:00:00,48,11.89,ok
APR001168,PR,PR00737,EMP013,3,3,approve,2025-07-13 00:00:00,48,22.08,ok
APR001169,PR,PR00738,EMP032,1,1,approve,2024-08-31 00:00:00,24,1.27,ok
APR001170,PR,PR00739,EMP002,1,1,approve,2025-09-29 00:00:00,24,11.92,ok
APR001171,PR,PR00739,EMP037,2,2,approve,2025-09-30 00:00:00,48,26.87,ok
APR001172,PR,PR00739,EMP025,3,3,approve,2025-10-01 00:00:00,48,29.12,ok
APR001173,PR,PR00740,EMP027,1,1,approve,2025-11-11 00:00:00,24,84.5,SLA breach
APR001174,PR,PR00740,EMP028,2,2,approve,2025-11-18 00:00:00,48,187.97,SLA breach
APR001175,PR,PR00741,EMP040,1,1,approve,2024-10-21 00:00:00,24,8.98,ok
APR001176,PR,PR00741,EMP017,2,2,approve,2024-10-22 00:00:00,48,25.62,ok
APR001177,PR,PR00742,EMP024,1,1,approve,2025-03-05 00:00:00,24,79.76,SLA breach
APR001178,PR,PR00744,EMP019,1,1,approve,2024-09-20 00:00:00,24,16.61,ok
APR001179,PR,PR00744,EMP006,2,2,approve,2024-09-20 00:00:00,48,3.95,ok
APR001180,PR,PR00744,EMP028,3,3,approve,2024-09-26 00:00:00,48,147.39,SLA breach
APR001181,PR,PR00745,EMP028,1,1,approve,2025-03-19 00:00:00,24,10.69,ok
APR001182,PR,PR00745,EMP006,2,2,approve,2025-03-19 00:00:00,48,3.55,ok
APR001183,PR,PR00746,EMP024,1,1,approve,2025-12-14 00:00:00,24,16.53,ok
APR001184,PR,PR00746,EMP028,2,2,approve,2025-12-17 00:00:00,48,75.6,SLA breach
APR001185,PR,PR00746,EMP030,3,3,approve,2025-12-17 00:00:00,48,21.93,SLA breach
APR001186,PR,PR00747,EMP018,1,1,approve,2024-05-27 00:00:00,24,13.86,ok
APR001187,PR,PR00747,EMP003,2,2,approve,2024-05-28 00:00:00,48,42.94,ok
APR001188,PR,PR00748,EMP025,1,1,approve,2025-04-11 00:00:00,24,13.82,ok
APR001189,PR,PR00748,EMP039,2,2,approve,2025-04-14 00:00:00,48,74.56,SLA breach
APR001190,PR,PR00750,EMP034,1,1,approve,2025-09-28 00:00:00,24,8.92,ok
APR001191,PR,PR00750,EMP020,2,2,approve,2025-10-05 00:00:00,48,181.03,SLA breach
APR001192,PR,PR00750,EMP003,3,3,approve,2025-10-05 00:00:00,48,6.25,SLA breach
APR001193,PR,PR00752,EMP020,1,1,approve,2025-06-17 00:00:00,24,13.78,ok
APR001194,PR,PR00752,EMP025,2,2,approve,2025-06-17 00:00:00,48,22.18,ok
APR001195,PR,PR00753,EMP029,1,1,approve,2025-01-30 00:00:00,24,16.81,ok
APR001196,PR,PR00753,EMP018,2,2,approve,2025-01-31 00:00:00,48,40.41,ok
APR001197,PR,PR00753,EMP024,3,3,approve,2025-02-01 00:00:00,48,37.88,ok
APR001198,PR,PR00754,EMP022,1,1,approve,2025-11-28 00:00:00,24,13.07,ok
APR001199,PR,PR00755,EMP036,1,1,approve,2024-05-03 00:00:00,24,9.73,ok
APR001200,PR,PR00755,EMP014,2,2,approve,2024-05-04 00:00:00,48,29.0,ok
APR001201,PR,PR00755,EMP031,3,3,approve,2024-05-05 00:00:00,48,41.94,ok
APR001202,PR,PR00756,EMP036,1,1,approve,2024-09-21 00:00:00,24,58.31,SLA breach
APR001203,PR,PR00756,EMP007,2,2,approve,2024-09-24 00:00:00,48,81.39,SLA breach
APR001204,PR,PR00756,EMP003,3,3,approve,2024-09-24 00:00:00,48,9.63,SLA breach
APR001205,PR,PR00757,EMP009,1,1,approve,2025-10-13 00:00:00,24,18.37,ok
APR001206,PR,PR00757,EMP020,2,2,approve,2025-10-13 00:00:00,48,23.94,ok
APR001207,PR,PR00758,EMP017,1,1,approve,2025-04-02 00:00:00,24,7.3,ok
APR001208,PR,PR00758,EMP037,2,2,approve,2025-04-03 00:00:00,48,26.74,ok
APR001209,PR,PR00759,EMP004,1,1,approve,2025-02-25 00:00:00,24,4.83,ok
APR001210,PR,PR00759,EMP032,2,2,approve,2025-02-25 00:00:00,48,9.77,ok
APR001211,PR,PR00761,EMP004,1,1,approve,2025-11-24 00:00:00,24,4.66,ok
APR001212,PR,PR00761,EMP033,2,2,approve,2025-11-24 00:00:00,48,4.7,ok
APR001213,PR,PR00761,EMP007,3,3,approve,2025-11-24 00:00:00,48,11.55,ok
APR001214,PR,PR00762,EMP033,1,1,approve,2025-11-04 00:00:00,24,15.62,ok
APR001215,PR,PR00762,EMP028,2,2,approve,2025-11-04 00:00:00,48,21.08,ok
APR001216,PR,PR00762,EMP012,3,3,approve,2025-11-05 00:00:00,48,42.99,ok
APR001217,PR,PR00763,EMP021,1,1,approve,2024-10-19 00:00:00,24,53.4,SLA breach
APR001218,PR,PR00764,EMP028,1,1,approve,2025-09-16 00:00:00,24,4.7,ok
APR001219,PR,PR00765,EMP012,1,1,approve,2025-09-21 00:00:00,24,40.26,SLA breach
APR001220,PR,PR00765,EMP025,2,2,approve,2025-09-26 00:00:00,48,134.71,SLA breach
APR001221,PR,PR00766,EMP003,1,1,approve,2025-03-13 00:00:00,24,3.94,ok
APR001222,PR,PR00766,EMP005,2,2,approve,2025-03-14 00:00:00,48,37.13,ok
APR001223,PR,PR00767,EMP036,1,1,approve,2025-02-02 00:00:00,24,13.82,ok
APR001224,PR,PR00767,EMP015,2,2,approve,2025-02-03 00:00:00,48,36.22,ok
APR001225,PR,PR00768,EMP032,1,1,approve,2024-09-16 00:00:00,24,8.74,ok
APR001226,PR,PR00768,EMP017,2,2,approve,2024-09-22 00:00:00,48,144.26,SLA breach
APR001227,PR,PR00769,EMP025,1,1,approve,2024-10-07 00:00:00,24,18.1,ok
APR001228,PR,PR00769,EMP005,2,2,approve,2024-10-08 00:00:00,48,35.57,ok
APR001229,PR,PR00769,EMP002,3,3,approve,2024-10-13 00:00:00,48,124.33,SLA breach
APR001230,PR,PR00770,EMP022,1,1,approve,2024-02-19 00:00:00,24,3.17,ok
APR001231,PR,PR00771,EMP008,1,1,approve,2025-12-05 00:00:00,24,8.48,ok
APR001232,PR,PR00771,EMP032,2,2,approve,2025-12-06 00:00:00,48,31.84,ok
APR001233,PR,PR00772,EMP037,1,1,approve,2025-10-26 00:00:00,24,6.24,ok
APR001234,PR,PR00773,EMP011,1,1,approve,2024-06-11 00:00:00,24,47.18,SLA breach
APR001235,PR,PR00773,EMP038,2,2,approve,2024-06-12 00:00:00,48,37.06,SLA breach
APR001236,PR,PR00774,EMP022,1,1,approve,2025-11-28 00:00:00,24,2.42,ok
APR001237,PR,PR00774,EMP038,2,2,approve,2025-11-28 00:00:00,48,2.34,ok
APR001238,PR,PR00776,EMP040,1,1,approve,2024-03-26 00:00:00,24,19.07,ok
APR001239,PR,PR00776,EMP040,2,2,approve,2024-03-27 00:00:00,48,38.71,ok
APR001240,PR,PR00776,EMP010,3,3,approve,2024-03-27 00:00:00,48,10.04,ok
APR001241,PR,PR00777,EMP006,1,1,approve,2024-07-30 00:00:00,24,1.08,ok
APR001242,PR,PR00777,EMP019,2,2,approve,2024-07-30 00:00:00,48,11.39,ok
APR001243,PR,PR00778,EMP006,1,1,approve,2024-12-29 00:00:00,24,9.98,ok
APR001244,PR,PR00780,EMP001,1,1,approve,2024-06-05 00:00:00,24,55.29,SLA breach
APR001245,PR,PR00782,EMP001,1,1,approve,2024-07-07 00:00:00,24,20.24,ok
APR001246,PR,PR00783,EMP022,1,1,approve,2024-02-16 00:00:00,24,62.93,SLA breach
APR001247,PR,PR00783,EMP004,2,2,approve,2024-02-20 00:00:00,48,107.05,SLA breach
APR001248,PR,PR00783,EMP003,3,3,approve,2024-02-27 00:00:00,48,171.91,SLA breach
APR001249,PR,PR00784,EMP025,1,1,approve,2025-11-28 00:00:00,24,12.88,ok
APR001250,PR,PR00786,EMP021,1,1,approve,2025-05-26 00:00:00,24,20.25,ok
APR001251,PR,PR00786,EMP040,2,2,approve,2025-05-26 00:00:00,48,16.12,ok
APR001252,PR,PR00786,EMP018,3,3,approve,2025-05-26 00:00:00,48,11.85,ok
APR001253,PR,PR00787,EMP032,1,1,approve,2025-12-05 00:00:00,24,11.12,ok
APR001254,PR,PR00787,EMP010,2,2,approve,2025-12-06 00:00:00,48,39.22,ok
APR001255,PR,PR00788,EMP029,1,1,approve,2025-12-14 00:00:00,24,90.19,SLA breach
APR001256,PR,PR00788,EMP028,2,2,approve,2025-12-15 00:00:00,48,41.01,SLA breach
APR001257,PR,PR00788,EMP014,3,3,approve,2025-12-16 00:00:00,48,37.15,SLA breach
APR001258,PR,PR00789,EMP036,1,1,approve,2024-06-11 00:00:00,24,9.6,ok
APR001259,PR,PR00789,EMP003,2,2,approve,2024-06-12 00:00:00,48,31.18,ok
APR001260,PR,PR00789,EMP033,3,3,approve,2024-06-12 00:00:00,48,6.44,ok
APR001261,PR,PR00790,EMP014,1,1,approve,2025-02-20 00:00:00,24,6.27,ok
APR001262,PR,PR00790,EMP003,2,2,approve,2025-02-20 00:00:00,48,6.47,ok
APR001263,PR,PR00791,EMP031,1,1,approve,2025-08-19 00:00:00,24,11.12,ok
APR001264,PR,PR00791,EMP005,2,2,approve,2025-08-20 00:00:00,48,39.73,ok
APR001265,PR,PR00791,EMP005,3,3,approve,2025-08-25 00:00:00,48,129.65,SLA breach
APR001266,PR,PR00793,EMP009,1,1,approve,2024-11-02 00:00:00,24,9.06,ok
APR001267,PR,PR00793,EMP020,2,2,approve,2024-11-09 00:00:00,48,180.06,SLA breach
APR001268,PR,PR00794,EMP035,1,1,approve,2024-02-15 00:00:00,24,19.02,ok
APR001269,PR,PR00794,EMP011,2,2,approve,2024-02-16 00:00:00,48,25.81,ok
APR001270,PR,PR00795,EMP019,1,1,approve,2025-12-21 00:00:00,24,62.0,SLA breach
APR001271,PR,PR00795,EMP032,2,2,approve,2025-12-22 00:00:00,48,40.97,SLA breach
APR001272,PR,PR00795,EMP036,3,3,approve,2025-12-26 00:00:00,48,103.05,SLA breach
APR001273,PR,PR00796,EMP002,1,1,approve,2025-08-19 00:00:00,24,6.84,ok
APR001274,PR,PR00796,EMP007,2,2,approve,2025-08-19 00:00:00,48,23.26,ok
APR001275,PR,PR00797,EMP010,1,1,approve,2024-02-07 00:00:00,24,19.03,ok
APR001276,PR,PR00797,EMP022,2,2,approve,2024-02-10 00:00:00,48,80.76,SLA breach
APR001277,PR,PR00798,EMP022,1,1,approve,2024-07-10 00:00:00,24,12.0,ok
APR001278,PR,PR00798,EMP021,2,2,approve,2024-07-10 00:00:00,48,19.51,ok
APR001279,PR,PR00799,EMP019,1,1,approve,2025-11-03 00:00:00,24,17.24,ok
APR001280,PR,PR00799,EMP018,2,2,approve,2025-11-03 00:00:00,48,16.11,ok
APR001281,PR,PR00799,EMP032,3,3,approve,2025-11-03 00:00:00,48,20.98,ok
APR001282,PR,PR00800,EMP024,1,1,approve,2024-12-27 00:00:00,24,10.64,ok
APR001283,PR,PR00800,EMP013,2,2,approve,2024-12-28 00:00:00,48,42.26,ok
APR001284,PR,PR00800,EMP028,3,3,approve,2024-12-28 00:00:00,48,2.84,ok
APR001285,PR,PR00801,EMP017,1,1,approve,2024-02-19 00:00:00,24,11.29,ok
APR001286,PR,PR00801,EMP022,2,2,approve,2024-02-20 00:00:00,48,31.63,ok
APR001287,PR,PR00802,EMP022,1,1,approve,2024-05-10 00:00:00,24,20.01,ok
APR001288,PR,PR00802,EMP011,2,2,approve,2024-05-10 00:00:00,48,5.19,ok
APR001289,PR,PR00802,EMP006,3,3,approve,2024-05-10 00:00:00,48,10.77,ok
APR001290,PR,PR00803,EMP030,1,1,approve,2025-06-14 00:00:00,24,14.16,ok
APR001291,PR,PR00803,EMP029,2,2,approve,2025-06-20 00:00:00,48,166.5,SLA breach
APR001292,PR,PR00803,EMP027,3,3,approve,2025-06-20 00:00:00,48,10.11,SLA breach
APR001293,PR,PR00804,EMP029,1,1,approve,2025-01-01 00:00:00,24,49.98,SLA breach
APR001294,PR,PR00804,EMP007,2,2,approve,2025-01-02 00:00:00,48,39.17,SLA breach
APR001295,PR,PR00806,EMP036,1,1,approve,2024-08-23 00:00:00,24,85.14,SLA breach
APR001296,PR,PR00807,EMP012,1,1,approve,2024-11-30 00:00:00,24,3.64,ok
APR001297,PR,PR00807,EMP007,2,2,approve,2024-12-01 00:00:00,48,41.32,ok
APR001298,PR,PR00808,EMP024,1,1,approve,2025-08-25 00:00:00,24,15.35,ok
APR001299,PR,PR00808,EMP040,2,2,approve,2025-08-25 00:00:00,48,19.84,ok
APR001300,PR,PR00810,EMP038,1,1,approve,2024-07-27 00:00:00,24,8.19,ok
APR001301,PR,PR00810,EMP020,2,2,approve,2024-07-31 00:00:00,48,100.1,SLA breach
APR001302,PR,PR00811,EMP018,1,1,approve,2025-11-13 00:00:00,24,8.77,ok
APR001303,PR,PR00812,EMP015,1,1,approve,2024-10-18 00:00:00,24,66.35,SLA breach
APR001304,PR,PR00813,EMP030,1,1,approve,2024-02-05 00:00:00,24,6.48,ok
APR001305,PR,PR00813,EMP001,2,2,approve,2024-02-05 00:00:00,48,17.03,ok
APR001306,PR,PR00814,EMP035,1,1,approve,2025-02-23 00:00:00,24,70.39,SLA breach
APR001307,PR,PR00814,EMP038,2,2,approve,2025-02-23 00:00:00,48,23.33,SLA breach
APR001308,PR,PR00815,EMP016,1,1,approve,2024-03-26 00:00:00,24,70.0,SLA breach
APR001309,PR,PR00815,EMP006,2,2,approve,2024-03-26 00:00:00,48,1.84,SLA breach
APR001310,PR,PR00818,EMP020,1,1,approve,2025-03-19 00:00:00,24,20.25,ok
APR001311,PR,PR00819,EMP024,1,1,approve,2025-10-28 00:00:00,24,82.55,SLA breach
APR001312,PR,PR00820,EMP019,1,1,approve,2024-02-26 00:00:00,24,11.86,ok
APR001313,PR,PR00820,EMP011,2,2,approve,2024-03-01 00:00:00,48,104.84,SLA breach
APR001314,PR,PR00820,EMP034,3,3,approve,2024-03-08 00:00:00,48,178.1,SLA breach
APR001315,PR,PR00821,EMP009,1,1,approve,2025-10-08 00:00:00,24,2.34,ok
APR001316,PR,PR00821,EMP015,2,2,approve,2025-10-08 00:00:00,48,21.08,ok
APR001317,PR,PR00822,EMP012,1,1,approve,2025-04-08 00:00:00,24,7.81,ok
APR001318,PR,PR00822,EMP031,2,2,approve,2025-04-09 00:00:00,48,35.28,ok
APR001319,PR,PR00822,EMP037,3,3,approve,2025-04-15 00:00:00,48,156.58,SLA breach
APR001320,PR,PR00823,EMP037,1,1,approve,2024-01-25 00:00:00,24,45.62,SLA breach
APR001321,PR,PR00824,EMP004,1,1,approve,2025-05-14 00:00:00,24,38.6,SLA breach
APR001322,PR,PR00825,EMP027,1,1,approve,2024-12-31 00:00:00,24,8.8,ok
APR001323,PR,PR00826,EMP011,1,1,approve,2025-03-08 00:00:00,24,36.52,SLA breach
APR001324,PR,PR00827,EMP013,1,1,approve,2024-09-01 00:00:00,24,89.55,SLA breach
APR001325,PR,PR00827,EMP024,2,2,approve,2024-09-01 00:00:00,48,8.01,SLA breach
APR001326,PR,PR00828,EMP037,1,1,approve,2025-03-29 00:00:00,24,15.01,ok
APR001327,PR,PR00828,EMP027,2,2,approve,2025-03-29 00:00:00,48,9.88,ok
APR001328,PR,PR00828,EMP023,3,3,approve,2025-03-30 00:00:00,48,38.09,ok
APR001329,PR,PR00829,EMP027,1,1,approve,2025-02-09 00:00:00,24,21.15,ok
APR001330,PR,PR00829,EMP007,2,2,approve,2025-02-09 00:00:00,48,2.94,ok
APR001331,PR,PR00830,EMP038,1,1,approve,2025-06-12 00:00:00,24,3.5,ok
APR001332,PR,PR00830,EMP027,2,2,approve,2025-06-12 00:00:00,48,12.3,ok
APR001333,PR,PR00831,EMP016,1,1,approve,2023-12-24 00:00:00,24,38.73,SLA breach
APR001334,PR,PR00832,EMP005,1,1,approve,2025-10-25 00:00:00,24,8.68,ok
APR001335,PR,PR00832,EMP020,2,2,approve,2025-10-26 00:00:00,48,31.33,ok
APR001336,PR,PR00832,EMP030,3,3,approve,2025-10-26 00:00:00,48,5.86,ok
APR001337,PR,PR00833,EMP039,1,1,approve,2024-10-05 00:00:00,24,1.52,ok
APR001338,PR,PR00833,EMP017,2,2,approve,2024-10-05 00:00:00,48,10.06,ok
APR001339,PR,PR00834,EMP022,1,1,approve,2025-02-25 00:00:00,24,55.19,SLA breach
APR001340,PR,PR00834,EMP017,2,2,approve,2025-03-01 00:00:00,48,119.64,SLA breach
APR001341,PR,PR00834,EMP015,3,3,approve,2025-03-01 00:00:00,48,19.24,SLA breach
APR001342,PR,PR00836,EMP006,1,1,approve,2025-06-05 00:00:00,24,19.45,ok
APR001343,PR,PR00837,EMP018,1,1,approve,2024-07-06 00:00:00,24,14.14,ok
APR001344,PR,PR00839,EMP031,1,1,approve,2025-12-28 00:00:00,24,20.2,ok
APR001345,PR,PR00839,EMP003,2,2,approve,2025-12-28 00:00:00,48,20.69,ok
APR001346,PR,PR00841,EMP030,1,1,approve,2025-09-16 00:00:00,24,3.79,ok
APR001347,PR,PR00842,EMP034,1,1,approve,2024-02-22 00:00:00,24,9.26,ok
APR001348,PR,PR00842,EMP014,2,2,approve,2024-02-22 00:00:00,48,8.68,ok
APR001349,PR,PR00842,EMP019,3,3,approve,2024-02-27 00:00:00,48,127.12,SLA breach
APR001350,PR,PR00843,EMP018,1,1,approve,2024-06-07 00:00:00,24,90.59,SLA breach
APR001351,PR,PR00843,EMP012,2,2,approve,2024-06-08 00:00:00,48,28.08,SLA breach
APR001352,PR,PR00845,EMP011,1,1,approve,2025-04-02 00:00:00,24,21.16,ok
APR001353,PR,PR00845,EMP005,2,2,approve,2025-04-03 00:00:00,48,32.43,ok
APR001354,PR,PR00846,EMP003,1,1,approve,2025-12-03 00:00:00,24,2.68,ok
APR001355,PR,PR00847,EMP031,1,1,approve,2025-10-19 00:00:00,24,59.54,SLA breach
APR001356,PR,PR00847,EMP016,2,2,approve,2025-10-19 00:00:00,48,21.61,SLA breach
APR001357,PR,PR00847,EMP028,3,3,approve,2025-10-19 00:00:00,48,23.5,SLA breach
APR001358,PR,PR00848,EMP035,1,1,approve,2024-09-09 00:00:00,24,52.36,SLA breach
APR001359,PR,PR00848,EMP018,2,2,approve,2024-09-12 00:00:00,48,72.53,SLA breach
APR001360,PR,PR00849,EMP033,1,1,approve,2024-11-15 00:00:00,24,7.04,ok
APR001361,PR,PR00849,EMP015,2,2,approve,2024-11-16 00:00:00,48,34.18,ok
APR001362,PR,PR00849,EMP022,3,3,approve,2024-11-16 00:00:00,48,16.76,ok
APR001363,PR,PR00850,EMP028,1,1,approve,2024-04-12 00:00:00,24,16.67,ok
APR001364,PR,PR00850,EMP040,2,2,approve,2024-04-12 00:00:00,48,7.84,ok
APR001365,PR,PR00851,EMP002,1,1,approve,2024-12-08 00:00:00,24,16.41,ok
APR001366,PR,PR00851,EMP010,2,2,approve,2024-12-08 00:00:00,48,22.57,ok
APR001367,PR,PR00853,EMP008,1,1,approve,2025-05-06 00:00:00,24,5.16,ok
APR001368,PR,PR00853,EMP025,2,2,approve,2025-05-09 00:00:00,48,78.06,SLA breach
APR001369,PR,PR00853,EMP024,3,3,approve,2025-05-10 00:00:00,48,25.23,SLA breach
APR001370,PR,PR00855,EMP023,1,1,approve,2024-06-22 00:00:00,24,19.92,ok
APR001371,PR,PR00855,EMP015,2,2,approve,2024-06-25 00:00:00,48,76.03,SLA breach
APR001372,PR,PR00856,EMP020,1,1,approve,2025-09-08 00:00:00,24,58.22,SLA breach
APR001373,PR,PR00857,EMP032,1,1,approve,2025-04-03 00:00:00,24,1.67,ok
APR001374,PR,PR00857,EMP028,2,2,approve,2025-04-04 00:00:00,48,30.58,ok
APR001375,PR,PR00860,EMP005,1,1,approve,2024-09-25 00:00:00,24,8.65,ok
APR001376,PR,PR00861,EMP012,1,1,approve,2025-07-28 00:00:00,24,19.03,ok
APR001377,PR,PR00861,EMP037,2,2,approve,2025-08-01 00:00:00,48,113.71,SLA breach
APR001378,PR,PR00862,EMP011,1,1,approve,2025-11-30 00:00:00,24,16.07,ok
APR001379,PR,PR00862,EMP005,2,2,approve,2025-11-30 00:00:00,48,22.98,ok
APR001380,PR,PR00863,EMP005,1,1,approve,2025-03-16 00:00:00,24,74.97,SLA breach
APR001381,PR,PR00863,EMP011,2,2,approve,2025-03-16 00:00:00,48,4.96,SLA breach
APR001382,PR,PR00864,EMP022,1,1,approve,2025-01-08 00:00:00,24,51.06,SLA breach
APR001383,PR,PR00864,EMP022,2,2,approve,2025-01-14 00:00:00,48,154.71,SLA breach
APR001384,PR,PR00865,EMP005,1,1,approve,2025-02-23 00:00:00,24,36.24,SLA breach
APR001385,PR,PR00865,EMP030,2,2,approve,2025-02-23 00:00:00,48,12.67,SLA breach
APR001386,PR,PR00867,EMP024,1,1,approve,2025-06-18 00:00:00,24,12.63,ok
APR001387,PR,PR00869,EMP001,1,1,approve,2025-01-28 00:00:00,24,3.07,ok
APR001388,PR,PR00869,EMP021,2,2,approve,2025-01-29 00:00:00,48,28.82,ok
APR001389,PR,PR00870,EMP018,1,1,approve,2024-08-30 00:00:00,24,3.63,ok
APR001390,PR,PR00870,EMP004,2,2,approve,2024-08-31 00:00:00,48,33.8,ok
APR001391,PR,PR00871,EMP034,1,1,approve,2025-03-03 00:00:00,24,11.25,ok
APR001392,PR,PR00871,EMP001,2,2,approve,2025-03-06 00:00:00,48,85.11,SLA breach
APR001393,PR,PR00872,EMP025,1,1,approve,2024-07-24 00:00:00,24,21.47,ok
APR001394,PR,PR00872,EMP034,2,2,approve,2024-07-25 00:00:00,48,36.51,ok
APR001395,PR,PR00873,EMP006,1,1,approve,2024-05-09 00:00:00,24,7.36,ok
APR001396,PR,PR00873,EMP015,2,2,approve,2024-05-09 00:00:00,48,5.95,ok
APR001397,PR,PR00874,EMP025,1,1,approve,2025-05-12 00:00:00,24,20.13,ok
APR001398,PR,PR00874,EMP030,2,2,approve,2025-05-13 00:00:00,48,32.68,ok
APR001399,PR,PR00874,EMP019,3,3,approve,2025-05-20 00:00:00,48,182.81,SLA breach
APR001400,PR,PR00875,EMP021,1,1,approve,2025-10-26 00:00:00,24,8.09,ok
APR001401,PR,PR00875,EMP027,2,2,approve,2025-10-26 00:00:00,48,13.11,ok
APR001402,PR,PR00875,EMP024,3,3,approve,2025-10-26 00:00:00,48,2.56,ok
APR001403,PR,PR00876,EMP034,1,1,approve,2025-02-12 00:00:00,24,15.88,ok
APR001404,PR,PR00876,EMP026,2,2,approve,2025-02-13 00:00:00,48,27.92,ok
APR001405,PR,PR00876,EMP013,3,3,approve,2025-02-18 00:00:00,48,137.27,SLA breach
APR001406,PR,PR00877,EMP037,1,1,approve,2024-07-19 00:00:00,24,4.19,ok
APR001407,PR,PR00877,EMP012,2,2,approve,2024-07-19 00:00:00,48,4.81,ok
APR001408,PR,PR00877,EMP009,3,3,approve,2024-07-20 00:00:00,48,30.61,ok
APR001409,PR,PR00878,EMP025,1,1,approve,2024-01-25 00:00:00,24,16.55,ok
APR001410,PR,PR00878,EMP033,2,2,approve,2024-01-25 00:00:00,48,5.23,ok
APR001411,PR,PR00878,EMP009,3,3,approve,2024-01-25 00:00:00,48,19.43,ok
APR001412,PR,PR00879,EMP007,1,1,approve,2025-08-26 00:00:00,24,8.98,ok
APR001413,PR,PR00880,EMP022,1,1,approve,2024-08-06 00:00:00,24,11.99,ok
APR001414,PR,PR00883,EMP011,1,1,approve,2024-06-19 00:00:00,24,8.72,ok
APR001415,PR,PR00883,EMP023,2,2,approve,2024-06-20 00:00:00,48,28.8,ok
APR001416,PR,PR00883,EMP028,3,3,approve,2024-06-21 00:00:00,48,32.61,ok
APR001417,PR,PR00886,EMP039,1,1,approve,2024-08-11 00:00:00,24,11.02,ok
APR001418,PR,PR00887,EMP033,1,1,approve,2024-08-06 00:00:00,24,85.79,SLA breach
APR001419,PR,PR00887,EMP022,2,2,approve,2024-08-07 00:00:00,48,28.89,SLA breach
APR001420,PR,PR00888,EMP004,1,1,approve,2025-01-14 00:00:00,24,58.71,SLA breach
APR001421,PR,PR00888,EMP031,2,2,approve,2025-01-15 00:00:00,48,36.92,SLA breach
APR001422,PR,PR00889,EMP031,1,1,approve,2024-02-03 00:00:00,24,47.78,SLA breach
APR001423,PR,PR00889,EMP010,2,2,approve,2024-02-03 00:00:00,48,20.41,SLA breach
APR001424,PR,PR00890,EMP013,1,1,approve,2025-11-27 00:00:00,24,15.99,ok
APR001425,PR,PR00890,EMP030,2,2,approve,2025-11-28 00:00:00,48,28.61,ok
APR001426,PR,PR00891,EMP018,1,1,approve,2024-02-17 00:00:00,24,13.87,ok
APR001427,PR,PR00891,EMP011,2,2,approve,2024-02-17 00:00:00,48,2.34,ok
APR001428,PR,PR00891,EMP033,3,3,approve,2024-02-18 00:00:00,48,38.89,ok
APR001429,PR,PR00892,EMP040,1,1,approve,2025-02-20 00:00:00,24,13.0,ok
APR001430,PR,PR00893,EMP017,1,1,approve,2025-02-07 00:00:00,24,81.08,SLA breach
APR001431,PR,PR00893,EMP007,2,2,approve,2025-02-08 00:00:00,48,30.96,SLA breach
APR001432,PR,PR00894,EMP039,1,1,approve,2024-06-27 00:00:00,24,17.42,ok
APR001433,PR,PR00894,EMP027,2,2,approve,2024-06-27 00:00:00,48,9.23,ok
APR001434,PR,PR00894,EMP021,3,3,approve,2024-06-28 00:00:00,48,35.77,ok
APR001435,PR,PR00895,EMP008,1,1,approve,2025-11-28 00:00:00,24,1.96,ok
APR001436,PR,PR00895,EMP026,2,2,approve,2025-12-01 00:00:00,48,83.95,SLA breach
APR001437,PR,PR00896,EMP027,1,1,approve,2025-07-31 00:00:00,24,3.07,ok
APR001438,PR,PR00897,EMP003,1,1,approve,2025-10-10 00:00:00,24,21.21,ok
APR001439,PR,PR00897,EMP002,2,2,approve,2025-10-10 00:00:00,48,19.39,ok
APR001440,PR,PR00897,EMP021,3,3,approve,2025-10-11 00:00:00,48,39.32,ok
APR001441,PR,PR00898,EMP005,1,1,approve,2025-11-21 00:00:00,24,8.53,ok
APR001442,PR,PR00898,EMP003,2,2,approve,2025-11-22 00:00:00,48,41.81,ok
APR001443,PR,PR00899,EMP010,1,1,approve,2024-06-04 00:00:00,24,9.18,ok
APR001444,PR,PR00899,EMP028,2,2,approve,2024-06-04 00:00:00,48,11.4,ok
APR001445,PR,PR00899,EMP012,3,3,approve,2024-06-08 00:00:00,48,117.95,SLA breach
APR001446,PR,PR00900,EMP010,1,1,approve,2024-09-14 00:00:00,24,2.59,ok
APR001447,PR,PR00900,EMP028,2,2,approve,2024-09-15 00:00:00,48,34.95,ok
APR001448,PR,PR00901,EMP039,1,1,approve,2025-08-14 00:00:00,24,11.04,ok
APR001449,PR,PR00901,EMP034,2,2,approve,2025-08-15 00:00:00,48,31.71,ok
APR001450,PR,PR00901,EMP035,3,3,approve,2025-08-15 00:00:00,48,14.66,ok
APR001451,PR,PR00903,EMP017,1,1,approve,2024-10-05 00:00:00,24,17.14,ok
