invoice_id,invoice_number,invoice_date,po_id,gr_id,vendor_id,invoice_amount,tax_amount,due_date,payment_date,payment_status,variance_amount
INV00829,INV/2025/00829,2025-06-17,PO00880,GR00829,VEN029,924062.91,101646.92,2025-07-02,2025-08-11,paid,909967.66
INV00830,INV/2025/00830,2025-03-02,PO00881,GR00830,VEN025,774.55,85.20,2025-05-01,,overdue,-18.61
INV00831,INV/2025/00831,2025-07-15,PO00882,GR00831,VEN023,4137.97,455.18,2025-08-14,2025-09-20,paid,-43.39
INV00832,INV/2024/00832,2024-11-16,PO00883,GR00832,VEN015,83242.71,9156.70,2025-01-15,2025-02-22,paid,-1903.14
INV00833,INV/2024/00833,2024-09-29,PO00884,GR00833,VEN027,48494.18,5334.36,2024-10-29,,overdue,-240.75
INV00834,INV/2025/00834,2025-12-19,PO00885,GR00834,VEN004,2781227.40,305935.01,2026-02-17,,unpaid,14022.59
INV00835,INV/2025/00835,2025-02-21,PO00886,GR00835,VEN018,125999.52,13859.95,2025-05-22,2025-02-26,paid,2643.81
INV00836,INV/2025/00836,2025-09-01,PO00887,GR00836,VEN010,1302526.70,143277.94,2025-09-01,2025-09-29,paid,18108.33
INV00837,INV/2025/00837,2025-12-30,PO00888,GR00837,VEN003,89122.23,9803.45,2026-01-14,2026-01-02,paid,1967.67
INV00838,INV/2024/00838,2024-12-12,PO00889,GR00838,VEN004,53470.81,5881.79,2024-12-12,2024-12-19,paid,510.65
INV00839,INV/2024/00839,2024-04-18,PO00890,GR00839,VEN009,843157.85,92747.36,2024-05-18,,overdue,780909.88
INV00840,INV/2024/00840,2024-11-18,PO00891,GR00840,VEN023,179029.03,19693.19,2024-12-18,,overdue,22.74
INV00841,INV/2025/00841,2025-05-20,PO00893,GR00841,VEN018,27218.01,2993.98,2025-05-20,,overdue,709.34
INV00842,INV/2024/00842,2024-09-14,PO00894,GR00842,VEN025,780551.33,85860.65,2024-09-29,2024-10-24,paid,-21104.22
INV00843,INV/2025/00843,2025-06-21,PO00895,GR00843,VEN004,440688.16,48475.70,2025-09-19,,overdue,-6307.65
INV00844,INV/2025/00844,2025-05-13,PO00896,GR00844,VEN004,3493.79,384.32,2025-06-12,2025-05-17,paid,26.83
INV00845,INV/2025/00845,2025-11-10,PO00897,GR00845,VEN009,314394.60,34583.41,2025-11-10,,overdue,7007.65
INV00846,INV/2025/00846,2025-03-21,PO00898,GR00846,VEN010,30370.78,3340.79,2025-04-05,,overdue,-210.69
INV00847,INV/2025/00847,2025-11-10,PO00899,GR00847,VEN004,25411.45,2795.26,2025-12-25,2026-01-02,paid,-405.84
INV00848,INV/2024/00848,2024-02-27,PO00900,GR00848,VEN001,1995302.21,219483.24,2024-03-13,2024-04-09,paid,51268.59
INV00849,INV/2026/00849,2026-01-19,PO00901,GR00849,VEN022,215408.26,23694.91,2026-02-03,2026-01-25,paid,1891.41
INV00850,INV/2024/00850,2024-12-16,PO00902,GR00850,VEN016,9217.43,1013.92,2024-12-31,2025-02-02,paid,7.36
INV00851,INV/2024/00851,2024-03-09,PO00903,GR00851,VEN012,196889.44,21657.84,2024-03-09,2024-03-12,paid,-2471.31
INV00852,INV/2024/00852,2024-06-23,PO00904,GR00852,VEN016,335030.71,36853.38,2024-07-23,2024-07-17,paid,9456.38
INV00853,INV/2025/00853,2025-01-01,PO00905,GR00853,VEN024,1308716.83,143958.85,2025-04-01,2025-03-27,paid,-16970.55
INV00854,INV/2024/00854,2024-05-22,PO00907,GR00854,VEN028,406471.13,44711.82,2024-06-06,2024-06-16,paid,4834.37
INV00855,INV/2026/00855,2026-01-07,PO00908,GR00855,VEN007,101254.41,11137.98,2026-02-06,2026-03-06,paid,96.20
INV00856,INV/2025/00856,2025-12-29,PO00909,GR00856,VEN019,15518.74,1707.06,2026-01-13,2026-01-28,paid,-348.64
INV00857,INV/2025/00857,2025-06-28,PO00910,GR00857,VEN013,11002.83,1210.31,2025-07-13,2025-08-22,paid,-154.65
INV00858,INV/2025/00858,2025-12-11,PO00911,GR00858,VEN030,20558.84,2261.47,2026-01-10,2026-01-02,paid,496.82
INV00859,INV/2025/00859,2025-08-12,PO00912,GR00859,VEN014,66586.23,7324.48,2025-10-11,2025-10-01,paid,-156.78
INV00860,INV/2024/00860,2024-12-11,PO00913,GR00860,VEN001,1371266.19,150839.28,2025-01-25,2025-01-11,paid,-2527.87
INV00861,INV/2024/00861,2024-11-08,PO00914,GR00861,VEN027,229106.78,25201.75,2024-12-23,2024-12-09,paid,-4609.36
INV00862,INV/2025/00862,2025-05-30,PO00915,GR00862,VEN011,3618.25,398.01,2025-07-29,,overdue,-56.00
INV00863,INV/2024/00863,2024-07-17,PO00917,GR00863,VEN025,1986165.35,218478.19,2024-08-01,,overdue,-36824.58
INV00864,INV/2024/00864,2024-08-21,PO00918,GR00864,VEN027,79104.34,8701.48,2024-08-21,2024-08-26,paid,-2375.92
INV00865,INV/2025/00865,2025-01-30,PO00919,GR00865,VEN013,924093.47,101650.28,2025-02-14,,overdue,-18208.71
INV00866,INV/2026/00866,2026-01-19,PO00920,GR00866,VEN029,384015.02,42241.65,2026-02-18,2026-01-25,paid,8772.35
INV00867,INV/2025/00867,2025-10-01,PO00921,GR00867,VEN018,123579.55,13593.75,2025-12-30,2025-11-20,paid,620.98
INV00868,INV/2025/00868,2025-09-26,PO00922,GR00868,VEN010,3343327.40,367766.01,2025-10-26,2025-10-30,paid,-11095.32
INV00869,INV/2024/00869,2024-04-25,PO00923,GR00869,VEN019,199822.87,21980.52,2024-06-09,2024-04-30,paid,5219.81
INV00870,INV/2025/00870,2025-11-28,PO00924,GR00870,VEN005,810639.69,89170.37,2026-02-26,2026-02-28,paid,-8084.20
INV00871,INV/2026/00871,2026-01-16,PO00925,GR00871,VEN005,3235.63,355.92,2026-03-17,2026-01-23,paid,-99.44
INV00872,INV/2024/00872,2024-04-28,PO00926,GR00872,VEN007,9285.30,1021.38,2024-06-12,2024-05-13,paid,226.24
INV00873,INV/2024/00873,2024-11-30,PO00927,GR00873,VEN020,859834.40,94581.78,2025-01-29,2025-01-07,paid,687213.14
INV00874,INV/2025/00874,2025-08-15,PO00928,GR00874,VEN028,1500.38,165.04,2025-11-13,2025-12-05,paid,29.44
INV00875,INV/2024/00875,2024-02-26,PO00929,GR00875,VEN009,31931.29,3512.44,2024-04-26,2024-05-13,paid,-469.07
INV00876,INV/2025/00876,2025-11-17,PO00930,GR00876,VEN017,4153745.90,456912.05,2026-01-16,2026-01-16,paid,-16471.46
INV00877,INV/2025/00877,2025-05-07,PO00931,GR00877,VEN009,32588.11,3584.69,2025-05-07,2025-05-13,paid,-645.61
INV00878,INV/2024/00878,2024-11-09,PO00932,GR00878,VEN022,334.29,36.77,2024-11-09,,overdue,-3.70
INV00879,INV/2025/00879,2025-04-25,PO00933,GR00879,VEN027,15761.67,1733.78,2025-06-24,2025-04-28,paid,229.72
INV00880,INV/2024/00880,2024-12-05,PO00934,GR00880,VEN002,13101.98,1441.22,2024-12-20,2024-12-10,paid,316.09
INV00881,INV/2025/00881,2025-09-17,PO00935,GR00881,VEN012,48806.85,5368.75,2025-12-16,2025-10-05,paid,-316.96
INV00882,INV/2025/00882,2025-06-14,PO00936,GR00882,VEN025,8053.71,885.91,2025-09-12,,overdue,126.47
INV00883,INV/2024/00883,2024-04-12,PO00937,GR00883,VEN005,134032.12,14743.53,2024-05-27,2024-05-05,paid,-2267.33
INV00884,INV/2025/00884,2025-01-16,PO00938,GR00884,VEN001,96597.32,10625.71,2025-04-16,,overdue,-670.62
INV00885,INV/2025/00885,2025-05-16,PO00939,GR00885,VEN017,382751.66,42102.68,2025-07-15,2025-07-27,paid,357.04
INV00886,INV/2026/00886,2026-01-17,PO00940,GR00886,VEN027,800296.36,88032.60,2026-04-17,2026-05-04,paid,19022.64
INV00887,INV/2024/00887,2024-08-25,PO00941,GR00887,VEN020,415204.96,45672.55,2024-09-09,2024-08-29,paid,-7810.18
INV00888,INV/2024/00888,2024-05-01,PO00942,GR00888,VEN008,59789.31,6576.82,2024-07-30,,overdue,191.44
INV00889,INV/2024/00889,2024-12-07,PO00943,GR00889,VEN012,718.01,78.98,2025-03-07,2025-04-07,paid,-7.41
INV00890,INV/2024/00890,2024-06-05,PO00944,GR00890,VEN025,9786.22,1076.48,2024-06-20,,overdue,1.55
INV00891,INV/2024/00891,2024-03-12,PO00945,GR00891,VEN024,270793.74,29787.31,2024-05-11,,overdue,-8358.28
INV00892,INV/2024/00892,2024-05-31,PO00946,GR00892,VEN004,860180.43,94619.85,2024-07-30,2024-08-17,paid,842767.63
INV00893,INV/2026/00893,2026-02-09,PO00947,GR00893,VEN016,3527999.45,388079.94,2026-02-09,2026-02-16,paid,-48002.40
INV00894,INV/2024/00894,2024-08-06,PO00948,GR00894,VEN008,89973.09,9897.04,2024-09-05,2024-09-17,paid,467.06
INV00895,INV/2025/00895,2025-07-30,PO00949,GR00895,VEN015,95449.59,10499.45,2025-10-28,2025-10-22,paid,36.27
INV00896,INV/2024/00896,2024-11-06,PO00950,GR00896,VEN005,9963.42,1095.98,2025-01-05,2024-12-29,paid,183.88
INV00897,INV/2024/00897,2024-04-15,PO00951,GR00897,VEN001,19182.18,2110.04,2024-06-14,2024-04-17,paid,198.11
INV00898,INV/2025/00898,2025-11-04,PO00952,GR00898,VEN006,72969.76,8026.67,2025-11-19,,overdue,226.13
INV00899,INV/2025/00899,2025-05-09,PO00953,GR00899,VEN005,37201.68,4092.18,2025-08-07,,overdue,-899.13
INV00900,INV/2025/00900,2025-03-14,PO00954,GR00900,VEN002,17004.05,1870.45,2025-06-12,2025-05-01,paid,114.08
INV00901,INV/2025/00901,2025-04-22,PO00955,GR00901,VEN003,7136852.26,785053.75,2025-06-21,2025-07-24,paid,-156490.76
INV00902,INV/2026/00902,2026-01-28,PO00956,GR00902,VEN019,390712.50,42978.37,2026-01-28,2026-02-11,paid,5120.16
INV00903,INV/2025/00903,2025-05-03,PO00957,GR00903,VEN012,60561.04,6661.71,2025-07-02,,overdue,-1414.80
INV00904,INV/2024/00904,2024-07-26,PO00958,GR00904,VEN021,594082.89,65349.12,2024-09-09,2024-10-17,paid,3582.97
INV00905,INV/2024/00905,2024-12-26,PO00959,GR00905,VEN001,1490853.86,163993.92,2025-01-10,2025-02-15,paid,-25842.10
INV00906,INV/2024/00906,2024-06-22,PO00960,GR00906,VEN001,32723.33,3599.57,2024-08-06,2024-08-11,paid,-152.92
INV00907,INV/2025/00907,2025-09-13,PO00961,GR00907,VEN022,20184.21,2220.26,2025-10-13,2025-10-11,paid,-84.63
INV00908,INV/2024/00908,2024-03-27,PO00962,GR00908,VEN029,269788.64,29676.75,2024-06-25,,overdue,-7775.93
INV00909,INV/2024/00909,2024-09-17,PO00963,GR00909,VEN030,146096.17,16070.58,2024-10-17,2024-09-27,paid,-273.75
INV00910,INV/2024/00910,2024-03-19,PO00964,GR00910,VEN003,19393.24,2133.26,2024-05-03,2024-03-30,paid,43.30
INV00911,INV/2024/00911,2024-12-06,PO00965,GR00911,VEN006,3986.25,438.49,2024-12-06,2024-12-30,paid,-30.28
INV00912,INV/2025/00912,2025-04-29,PO00966,GR00912,VEN019,236696.26,26036.59,2025-07-28,,overdue,-4538.85
INV00913,INV/2024/00913,2024-08-12,PO00967,GR00913,VEN009,236287.28,25991.60,2024-09-26,,overdue,2511.40
INV00914,INV/2025/00914,2025-10-09,PO00968,GR00914,VEN019,319319.29,35125.12,2025-12-08,,overdue,3589.94
INV00915,INV/2024/00915,2024-05-29,PO00969,GR00915,VEN011,72569.18,7982.61,2024-08-27,2024-07-18,paid,1752.99
INV00916,INV/2026/00916,2026-01-07,PO00970,GR00916,VEN013,41681.95,4585.01,2026-04-07,2026-03-09,paid,720.04
INV00917,INV/2024/00917,2024-08-12,PO00971,GR00917,VEN005,55582.49,6114.07,2024-08-27,2024-09-16,paid,-1363.51
INV00918,INV/2025/00918,2025-06-28,PO00972,GR00918,VEN006,25962.68,2855.90,2025-08-12,,overdue,675.20
INV00919,INV/2025/00919,2025-04-11,PO00973,GR00919,VEN023,290578.72,31963.66,2025-06-10,,overdue,-594.94
INV00920,INV/2024/00920,2024-06-23,PO00974,GR00920,VEN011,1416958.74,155865.46,2024-09-21,2024-10-12,paid,-4579.83
INV00921,INV/2025/00921,2025-10-05,PO00975,GR00921,VEN021,1092908.49,120219.93,2026-01-03,2025-10-20,paid,-10841.04
INV00922,INV/2024/00922,2024-11-17,PO00976,GR00922,VEN020,236587.91,26024.67,2025-01-16,2025-02-10,paid,173.71
INV00923,INV/2024/00923,2024-12-24,PO00977,GR00923,VEN008,73117.78,8042.96,2025-02-22,,overdue,-737.70
INV00924,INV/2025/00924,2025-10-06,PO00978,GR00924,VEN019,30449.58,3349.45,2025-12-05,,overdue,-126.57
INV00925,INV/2025/00925,2025-04-13,PO00979,GR00925,VEN019,900640.19,99070.42,2025-06-12,2025-05-16,paid,895254.49
INV00926,INV/2025/00926,2025-12-01,PO00980,GR00926,VEN012,840891.87,92498.11,2025-12-01,,overdue,804546.73
INV00927,INV/2024/00927,2024-09-07,PO00981,GR00927,VEN030,4794.22,527.36,2024-10-07,2024-10-18,paid,84.15
INV00928,INV/2024/00928,2024-12-29,PO00982,GR00928,VEN029,2584.30,284.27,2025-01-13,2025-02-07,paid,40.76
INV00929,INV/2025/00929,2025-11-13,PO00983,GR00929,VEN001,14728.28,1620.11,2026-01-12,2025-12-02,paid,238.04
INV00930,INV/2024/00930,2024-04-17,PO00984,GR00930,VEN028,18517.93,2036.97,2024-06-01,2024-07-03,paid,526.01
INV00931,INV/2025/00931,2025-01-19,PO00985,GR00931,VEN005,1221744.49,134391.89,2025-03-05,2025-03-11,paid,10104.08
INV00932,INV/2024/00932,2024-07-07,PO00986,GR00932,VEN028,815793.10,89737.24,2024-07-07,2024-08-15,paid,17322.21
INV00933,INV/2025/00933,2025-01-27,PO00987,GR00933,VEN019,576780.74,63445.88,2025-02-26,2025-02-11,paid,-16825.06
INV00934,INV/2024/00934,2024-03-29,PO00988,GR00934,VEN009,1140937.10,125503.08,2024-03-29,2024-04-03,paid,4804.52
INV00935,INV/2025/00935,2025-01-20,PO00989,GR00935,VEN023,607835.21,66861.87,2025-01-20,2025-02-18,paid,3811.33
INV00936,INV/2024/00936,2024-02-24,PO00990,GR00936,VEN020,259937.52,28593.13,2024-05-24,2024-06-23,paid,-7243.44
INV00937,INV/2025/00937,2025-02-23,PO00991,GR00937,VEN028,1964640.43,216110.45,2025-05-24,2025-06-15,paid,7439.77
INV00938,INV/2025/00938,2025-07-27,PO00992,GR00938,VEN001,1932843.42,212612.78,2025-09-10,,overdue,44260.76
INV00939,INV/2025/00939,2025-09-07,PO00993,GR00939,VEN004,60114.36,6612.58,2025-09-07,2025-10-10,paid,-1131.90
INV00940,INV/2024/00940,2024-12-14,PO00994,GR00940,VEN022,84154.79,9257.03,2025-01-13,2024-12-27,paid,197.34
